SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,logS
Cc1[nH]cnc1[S](O)(=O)=O,162.17,-0.0351799999999999,33.1393,10,3,2,6,1,56,1,0,0,1,83.05,57.853789645895,3.31829556650148,326.026832355085,0.188
Cc1ccc2NC(=O)C(=O)Nc2c1,176.175,0.52482,49.9264,13,2,2,4,0,66,2,0,0,2,65.72,73.2403499276093,2.97317480519754,565.571789478867,-3.0418
OC(=O)c1ccc(Br)c(c1)[N+]([O-])=O,246.016,2.0555,47.7557,13,3,1,6,2,68,1,0,0,1,80.44,81.2726244142745,3.26705221236169,376.75533357432,-2.9677
CN1c2ccccc2C(O)(c3ccccc3)c4ccccc14,287.362,4.0521,89.4898,22,2,1,2,1,108,3,0,1,4,23.47,129.823712029288,2.09329617920288,778.3756173031,-3.9031
CC1(CCCC=C1C(O)=O)C(O)=O,184.191,1.2722,45.3126,13,2,2,4,2,72,0,0,1,1,74.6,75.8748654617685,3.07720014088609,279.339289040253,-1.9642
OC(=O)CC(N(CCC#N)CCC#N)C(O)=O,239.231,0.0436600000000002,55.7096,17,5,2,7,8,92,0,0,0,0,125.42,98.4802347950194,4.6759800032222,337.542961027712,-1.5337
CN(C)C(=O)c1ccccc1C(=O)N(C)C,220.272,1.0902,62.477,16,2,0,4,2,86,1,0,0,1,40.62,95.4637673463709,3.20297781340769,372.234716786032,0.5083
COc1cc(CC=C)ccc1OCC([O-])=O,221.232,0.5524,57.397,16,4,0,4,6,86,1,0,0,1,58.59,94.1142990849459,2.83335750163441,384.605192157805,-2.2786
C\C=C/C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]24CO4,332.396,2.3461,86.25,24,5,0,5,2,130,0,3,4,4,65.13,141.569358297091,1.77736507468573,673.244632222241,-2.9196
CCCCCOC(=O)C(C)O,160.213,1.1006,42.1648,11,3,1,3,5,66,0,0,0,0,46.53,67.3631469103525,3.17816751472086,109.90479812046,-1.2047
OCc1cc(Cl)ccc1OCC(O)=O,216.62,1.2957,50.5056,14,3,2,5,4,76,1,0,0,1,66.76,85.6930305235112,2.79639953774022,337.583881044173,-2.0347
CNC(=O)Oc1cc(C)c(N(CC=C)CC=C)c(C)c1,274.364,3.20004,83.6067,20,3,1,4,6,108,1,0,0,1,41.57,120.286381382457,3.11685737715921,476.193490742494,-3.5932
Clc1cccc(Oc2ccccc2)c1,204.656,4.1323,57.968,14,1,0,2,2,70,2,0,0,2,9.23,87.9053087819496,2.19304922161703,411.676722903269,-4.2107
CC(=C)[C@@H]1CC=C(C)C(=O)C1,150.221,2.4879,46.302,11,1,0,1,1,60,0,0,1,1,17.07,67.800214939545,2.69829420031273,223.027276344873,-2.0608
Oc1ccc(cc1C(=O)Nc2ccc(Cl)cc2)[N+]([O-])=O,292.678,3.2061,74.1664,20,4,2,7,3,102,2,0,0,2,92.47,118.315299425187,2.26331600033696,670.571415592553,-5.122
Oc1c(cccc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,292.678,3.2061,74.1664,20,4,2,7,3,102,2,0,0,2,92.47,118.315299425187,2.27554381803606,670.571415592553,-4.5452
CC(C)C(Br)C(=O)NC(C)C(O)=O,252.108,0.9952,52.7935,13,2,2,5,4,76,0,0,0,0,66.4,85.8285335701388,4.0755178457938,205.565820053712,-0.4825
Cn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,278.312,0.193,74.747,20,7,0,7,5,108,2,0,0,2,78.89,115.015189690176,2.38162179768988,766.239853630029,-0.558
CCCCCOC(=O)c1ccc(O)cc1,208.257,2.7392,57.9143,15,3,1,3,5,82,1,0,0,1,46.53,89.6903568876233,2.36748744781171,303.148199873593,-3.8135
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,312.453,3.8826,90.4928,23,2,1,2,1,124,0,3,4,4,37.3,139.28014691356,1.67119628269781,597.453052290329,-5.2567
O=CCc1ccc2OCOc2c1,164.16,1.1567,42.333,12,3,0,3,2,62,1,0,1,2,35.53,69.9090108682151,2.31673778585332,306.641999450958,-1.96
OC(=O)C1CC(=O)c2ccccc2C1,190.198,1.5163,50.2193,14,2,1,3,1,72,1,0,1,2,54.37,81.3675604902343,2.37922971225727,395.274046859965,-2.1031
CCNc1nc(Cl)nc(NCC(=O)OCC)n1,259.697,0.9318,64.1234,17,7,2,8,6,94,1,0,0,1,89.03,103.958057672365,2.60610391810657,387.649004506727,-2.9374
NC(CO)C(=O)NC(CO)C(O)=O,192.171,-3.1323,41.7135,13,5,5,7,5,76,0,0,0,0,132.88,74.1594599371089,4.08658568821229,195.463632613778,-0.5847
ONC1=C(CCC1)N=O,128.131,1.1271,31.5942,9,4,2,4,2,50,0,0,1,1,61.69,52.496451719215,2.69391979307175,153.036984590467,-1.9937
CC1CCC(=O)N1c2ccccc2,175.231,2.2019,52.624,13,1,0,2,1,68,1,1,1,2,20.31,78.1716383081979,2.30132439788197,307.12613448327,-0.8457
COC(=O)c1c(cccc1[N+]([O-])=O)C(O)=O,225.156,1.0796,51.3952,16,5,1,7,3,84,1,0,0,1,106.74,89.410028366977,3.52805033702429,434.817056615437,-2.0853
CC(C)OC(=O)c1c(cccc1[N+]([O-])=O)C([O-])=O,252.202,0.5235,57.9784,18,6,0,7,4,96,1,0,0,1,109.57,102.13991259577,3.40078660238487,476.004943563534,-2.4897
CC(C)(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,266.229,0.9136,62.5954,19,6,0,7,3,102,1,0,0,1,109.57,108.504854710167,3.35817640697802,543.640856829629,-3.0467
CC(C)CCOC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,280.256,1.1612,67.1644,20,6,0,7,6,108,1,0,0,1,109.57,114.869796824563,3.05058170267992,537.662960495589,-3.0689
Cc1cc(C)c(c(C)c1)[PH](O)=O,184.175,1.70416,51.5073,12,1,1,3,1,66,1,0,0,1,37.3,73.1118382936075,3.37981433630053,308.295574641856,-2.7896
CCC(C)OC,88.15,1.4313,26.762,6,1,0,1,2,38,0,0,0,0,9.23,39.3125647149229,2.75418478603766,23.1194154787637,-0.7306
OCC(CO)OCC=C,132.159,-0.4578,34.1086,9,3,2,3,5,54,0,0,0,0,49.69,54.5763713015272,3.18914793203425,68.7032244042377,0.481
CN(C(/N)=N/[N+]([O-])=O)[N+]([O-])=O,163.093,-1.3837,33.3742,11,4,1,9,2,62,0,0,0,0,127.9,60.3454634807719,4.34937557192668,210.527957309196,-0.6104
CCC(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,266.229,0.9136,62.5954,19,6,0,7,5,102,1,0,0,1,109.57,108.504854710167,3.27478609720544,524.950935167277,-2.7193
C[C@H]1CCCC[C@@H]1C,112.216,2.8326,36.796,8,0,0,0,0,48,0,1,1,1,0,52.2880146750766,2.27940027095837,56.4385618977472,-4.3341
N[C@@H](CO)C(O)=O,105.093,-1.6094,22.697,7,3,3,4,2,42,0,0,0,0,83.55,40.5590155580713,3.34341705895396,72.5802713478235,-0.3861
NC(CCC(O)=O)C(O)=O,147.13,-0.7369,32.481,10,3,3,5,4,58,0,0,0,0,100.62,57.4504218869082,3.49072966039081,144.583377076948,-0.9916
Clc1ccc(Oc2ccccc2Cl)cc1,239.101,4.7857,62.978,15,1,0,3,2,76,2,0,0,2,9.23,98.2085750088312,2.22179719385513,451.434227980642,-5.52
CC(=O)NC(NC(C)=O)c1ccccc1,206.245,0.9574,56.8164,15,2,2,4,3,80,1,0,0,1,58.2,88.6788822587836,2.80510705606091,332.865371060515,-1.3144
CNC(=O)\C=C(/C)O[P](=O)(OC)OC,223.165,1.0537,50.5332,14,5,1,7,5,82,0,0,0,0,73.86,82.8409313286725,4.44286476234683,267.253719615192,0.6514
COc1c(Cl)c(Cl)cc(Cl)c1Cl,245.92,4.3088,53.034,12,1,0,5,1,66,1,0,0,1,9.23,90.1229553709271,3.41937471598266,284.514952507372,-5.1307
NC(=O)N\N=C\C(O)C(O)C(O)C(O)CO,237.212,-3.9236,52.3241,16,7,7,9,6,94,0,0,0,0,168.63,90.8168059619489,4.20911372902247,248.276662527843,-0.4257
CCCCOC(=O)c1cccnc1,179.219,2.0385,49.4275,13,3,0,3,4,70,1,0,0,1,39.19,77.7508290019771,2.40479665630651,258.887072668005,-1.8367
OCCCOC(=O)c1ccccc1,180.203,1.2258,48.4273,13,3,1,3,4,70,1,0,0,1,46.53,76.9604726588301,2.40479665630651,256.132185165841,-1.2558
CNC(=O)Oc1ccccc1C2OCCO2,223.228,1.4502,56.1707,16,4,1,5,2,86,1,1,1,2,56.79,93.3023025101232,2.18969734398258,374.002241390042,-1.5706
Clc1ccc(Oc2ccccc2)cc1,204.656,4.1323,57.968,14,1,0,2,2,70,2,0,0,2,9.23,87.9053087819496,2.15511085123429,394.426722903269,-4.7925
CC(C)c1ccccc1Br,199.091,3.5725,48.231,10,0,0,1,1,54,1,0,0,1,0,70.3937770683281,3.03132789858197,215.723180479413,-4.1898
CCCC[P](=O)(CCCC)OCC,206.266,3.9012,58.7825000000001,13,2,0,3,8,80,0,0,0,0,26.3,82.5135454451265,3.92087372949605,145.003735438884,-1.2005
Cc1cc(O)c(cc1Cl)[N+]([O-])=O,187.582,2.26222,44.5082,12,3,1,5,1,64,1,0,0,1,63.37,73.5468209354711,3.3258841466406,337.668527698271,-4.3901
COc1cc(cc(Cl)n1)C(Cl)(Cl)Cl,260.935,3.5703,55.036,13,2,0,6,1,72,1,0,0,1,22.12,95.7075454662703,3.16218206365167,309.851118834552,-4.3635
CCOc1ccc(cc1)N(C(C)=O)C(C)=O,221.256,1.9847,61.452,16,3,0,4,3,86,1,0,0,1,46.61,94.8174789056744,2.94164771090221,369.755275747515,-1.947
CCCCO[P](=O)(OCC)OCCCC,238.264,3.7644,60.9525000000001,15,4,0,5,10,92,0,0,0,0,44.76,92.9139764203948,3.89110689038144,170.261201780749,-1.8456
CCCCO[P](=O)(OC)OCCCC,224.237,3.3743,56.3355000000001,14,4,0,5,9,86,0,0,0,0,44.76,86.5490343059981,3.73782550332307,158.194889406682,-1.4995
OC(=O)c1cccc2ncccc12,173.171,1.933,48.7023,13,2,1,3,1,64,2,0,0,2,50.19,74.653413598815,2.83097565836767,459.936328588487,-2.6774
COC(=O)c1cc(Cl)cc(N)c1Cl,220.055,2.3622,52.2139,13,3,1,5,1,70,1,0,0,1,52.32,85.3827778286169,3.27844307730893,352.24241773537,-3.2634
CCC(C)(O)C(C)(C)C,130.231,2.1935,40.3698,9,1,1,1,1,56,0,0,0,0,20.23,58.0880795808018,4.14472636674476,87.2309826803223,-1.2708
CN(C)C(=O)CCC(=O)N(C)C,172.228,-0.0569999999999999,46.622,12,2,0,4,3,70,0,0,0,0,40.62,73.1365573691001,3.6934830872423,155.896673804148,0.5035
OC(=O)CC[Se][Se]CCC(O)=O,304.062,0.0958,45.6276,12,2,2,6,7,70,0,0,0,0,74.6,81.5889495717304,3.00730563629466,141.62707505625,-2.2681
OCN1CC(=O)N(CO)CC1=O,174.156,-2.4432,37.5976,12,4,2,6,2,68,0,1,1,1,81.08,68.9893094911696,2.61452354421895,183.724766224368,-0.4168
CC(C)C1C(=O)NC(=O)NC1=O,170.168,-0.3754,40.0094,12,3,2,5,1,66,0,1,1,1,75.27,69.5073632280273,2.8067012713057,227.036043395424,-1.4556
O=[P](Oc1ccccc1)(Oc2ccccc2)N3CCOCC3,319.297,3.5847,84.1385000000001,22,4,0,6,5,116,2,1,1,3,48,129.562053780448,1.85170983699782,583.608770172109,-2.1425
CN(N=O)C(C)=O,102.093,0.1461,24.239,7,3,0,4,1,40,0,0,0,0,49.74,41.0553590313353,3.5517136080297,90.9356969695475,-0.7684
ClC1(Cl)C2(Cl)C3C(CC4C3C1(Cl)C5(Cl)C4C25Cl)C=O,380.913,3.8087,76.904,19,1,0,7,1,104,0,5,5,5,17.07,139.70557797988,1.88862766294042,566.422862465738,-7.2006
O=[S]=O,64.065,-0.6702,8.9198,3,2,0,3,0,18,0,0,0,0,34.14,21.0636205712925,3.2659863237109,23.7744375108173,0.2235
CCNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,256.174,1.843,60.5689,18,7,1,10,5,96,1,0,0,1,141.45,99.6700766993976,3.59090996575568,493.313624944301,-3.4085
Nc1sc2cccc(O)c2n1,166.205,1.5841,45.6972,11,4,2,4,0,56,2,0,0,2,59.14,67.1072033517989,2.90035830790882,396.239945747644,-1.9196
CC1(CCOC1=O)C(O)=O,144.126,0.0241999999999999,31.3188,10,3,1,4,1,56,0,1,1,1,63.6,57.7889536280738,2.85582306464933,186.186837701255,0.8412
OC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1C(O)=O,296.234,1.8584,73.6676,22,4,2,6,2,108,2,0,1,3,108.74,123.176990534185,2.40694442887624,878.199923991471,-2.8141
NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,211.221,-0.504600000000001,53.1392,15,6,2,6,2,82,1,1,1,2,90.37,86.3087417651985,2.20429975225494,403.834197170826,-0.4416
COC1(C)COC(C)(CO1)OC,176.212,0.7584,42.732,12,4,0,4,2,72,0,1,1,1,36.92,72.7421955931041,2.49070394528655,131.136850060577,-1.246
COc1cc(\C=C\C)ccc1OCC([O-])=O,221.232,0.857,58.204,16,4,0,4,5,86,1,0,0,1,58.59,94.1142990849459,2.87938534820538,396.005275747515,-1.5826
O=C1CCCCCCCCCCCCN1,211.349,3.4073,63.7967000000001,15,1,1,2,0,88,0,1,1,1,29.1,93.8241095307114,2.1264998913729,151.91888810915,-2.626
OCc1cc(Cl)c(Cl)c(Cl)c1,211.475,3.1391,47.3948,11,1,1,4,1,60,1,0,0,1,20.23,79.5003776667346,3.20556544957673,249.383350622997,-3.0948
II,253.808,1.7714,28.04,2,0,0,2,0,14,0,0,0,0,0,36.9345413519823,1,0,-2.886
Oc1cccc2cncnc12,146.149,1.3354,41.2028,11,3,1,3,0,54,2,0,0,2,46.01,63.3465973653212,2.91316116360486,381.253771347552,-2.0361
CCCCS[S](=O)CCCC,194.365,2.9835,55.2834,11,2,0,3,7,68,0,0,0,0,17.07,76.1911721438966,3.08947952826932,104.265180476679,-2.2886
NCC(O)c1ccccc1,137.182,0.6787,40.4562,10,2,2,2,2,54,1,0,0,1,46.25,60.2954117974989,2.7469781885309,185.708896429657,-0.4764
CC(Cl)C(C)Cl,127.014,2.241,30.63,6,0,0,2,1,38,0,0,0,0,0,48.4406098247827,2.99349724347847,26.5293250129808,-2.3541
ON(C(=O)c1occc1)c2ccccc2,203.197,2.3156,53.746,15,3,1,4,2,76,2,0,0,2,53.68,86.3173967259556,2.22575103676471,436.12129810318,-3.194
[H+].[F-],20.006,-2.8835,1.112,1,0,0,1,0,8,0,0,0,0,0,7.58193909380028,0,2,1.6988
O[S](O)(=O)=O,98.079,-0.6528,14.1774,5,2,2,5,0,32,0,0,0,0,74.6,29.0061825517276,4.0629422989714,86.8163583426924,1.0084
CCCOC(=O)c1cccnc1,165.192,1.6484,44.8105,12,3,0,3,3,64,1,0,0,1,39.19,71.3858868875805,2.53955605634209,245.965264929847,-1.2403
Cn1c(COC(N)=O)ncc1[N+]([O-])=O,200.154,-0.0763999999999999,44.2348,14,6,1,8,3,76,1,0,0,1,113.28,78.4329431003061,2.79306325234545,371.908451003585,-1.8433
CCCCC(NC(C)=O)C(O)=O,173.212,0.7659,44.7655,12,2,2,4,5,70,0,0,0,0,66.4,71.9609859644974,3.86542455318872,167.685908017347,-0.6823
CO[P](=O)(OC)OC(/C)=C/C(=O)OC(C)c1ccccc1,314.274,3.6121,77.4155,21,6,0,7,7,116,1,0,0,1,71.06,123.826650695032,2.63664059940694,531.655031061056,-2.4973
OC(=O)c1c(Cl)ccc2ccccc12,206.628,3.1914,55.9173,14,1,1,3,1,70,2,0,0,2,37.3,85.7370318447502,2.8951601769883,505.6137328473,-2.3152
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,311.853,3.8098,89.3810000000001,21,2,0,4,9,118,1,0,0,1,29.54,132.783933604495,3.0405929299275,426.166290346097,-3.795
N#N,28.014,0.03016,3.45,2,2,0,2,0,10,0,0,0,0,47.58,12.1245884314381,3,4.75488750216347,-0.1901
O.O.O.O.O.[Cu++].[O-][S]([O-])(=O)=O,249.684,-5.464,28.5436,11,4,0,11,0,81,0,0,0,0,237.76,73.0055699660202,-5.33333329666667e-09,92.731140660285,-0.8922
O[As](O)(O)=O,141.942,-2.1706,13.0969,5,1,3,5,0,32,0,0,0,0,77.76,31.4099770407213,3.47206649560012,49.7835398656936,0.6187
O=O,31.998,0.067,6.734,2,2,0,2,0,12,0,0,0,0,34.14,11.3070623015698,2,0,0.0691
ClCl,70.906,1.379,11.706,2,0,0,2,0,14,0,0,0,0,0,22.5706295212324,1,0,-1.0513
COC(=O)\C=C(/C)O[P](=O)(OC)OC,224.149,1.4807,48.4825,14,6,0,7,5,82,0,0,0,0,71.06,82.4046143745713,4.44286476234683,263.353585085302,0.4276
CCC(Cl)(Cl)Cl,147.432,2.7666,30.581,6,0,0,3,0,38,0,0,0,0,0,52.3789339372678,3.16848987267057,35.7931939044795,-1.8898
CCO[P](=O)(OCC)SCCSCC.CCO[P](=S)(OCC)OCCSCC,516.69,6.70740000000001,132.8035,28,10,0,12,18,172,0,0,0,0,63.22,189.747723263617,0,373.938653834998,-3.9351
CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2,442.6,6.61680000000001,129.6974,32,4,2,6,8,176,2,0,0,2,76.66,192.25337710696,3.19999990366667e-07,834.081520136058,-3.947
CCCCCCCCOCCO,174.284,2.3558,51.2808,12,2,1,2,9,74,0,0,0,0,29.46,75.9315090391019,2.72724281291869,64.2388309575275,-2.125
CC(C)[C@@H](O)C#N,99.133,0.52688,26.4578,7,2,1,2,1,40,0,0,0,0,44.02,43.3858329190807,3.39875522137055,82.5711689929472,0.3048
CCC(CC)COC(C)=O,144.214,1.9857,40.705,10,2,0,2,4,60,0,0,0,0,26.3,62.5689131581564,3.34459422091408,95.430713620542,-1.3528
ClC/C=C/Cl,110.971,1.9777,25.713,5,0,0,2,1,30,0,0,0,0,0,41.3860646782019,2.62241580799022,31.8743029809272,-1.598
CC1CC1(C(O)=O)C(O)=O,144.126,0.1818,31.4856,10,2,2,4,2,56,0,1,1,1,74.6,57.4696421507629,2.83349689179059,181.924497164588,0.8412
OC(=O)CC(C(O)=O)(c1ccccc1)c2ccccc2,270.284,2.532,73.5526,20,2,2,4,5,102,2,0,0,2,74.6,115.859777487627,2.6941470772307,565.388703354149,-2.4318
NC(=O)C(Br)(Br)C#N,241.87,0.48138,35.3924,8,2,1,5,1,44,0,0,0,0,66.88,63.0982229464307,4.19360955883773,147.852637545433,-1.2075
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,494.013,3.6417,126.2094,33,5,3,10,8,178,2,1,1,3,113.6,198.64724753011,1.51327309902731,1083.77575374057,-5.0917
CO[P](N)(=O)SC,141.132,1.0626,32.3179,7,3,1,5,2,44,0,0,0,0,52.32,46.8618032512082,3.60537862798991,87.690584471711,0.8504
CC(C)CN1CCOCC1,143.23,0.9746,42.097,10,2,0,2,2,60,0,1,1,1,12.47,63.1613935747868,2.13128213853757,87.2583809661814,-0.7089
CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,381.02,2.049,72.4513,18,3,3,7,4,98,1,0,0,1,86.63,120.45258279085,2.93830451628512,466.926711131355,-2.183
OC(=O)c1ccc2ncccc2c1,173.171,1.933,48.7023,13,2,1,3,1,64,2,0,0,2,50.19,74.6534135988151,2.68603466387699,465.186328588487,-0.0456
O=C(NC1CCCCC1)c2cccnc2,204.273,2.1441,58.5762,15,2,1,3,2,80,1,1,1,2,41.99,89.9111990313423,1.91489320761352,317.653821078148,-2.319
CC1(C)C2CCC1(C)C(=O)C2O,168.236,1.3725,45.6258,12,2,1,2,0,68,0,2,2,2,37.3,72.9678236025803,2.5049326155668,244.223134403117,-0.9249
Nc1cc(ccc1Br)[N+]([O-])=O,217.022,1.9395,45.2088,11,3,1,5,1,58,1,0,0,1,69.16,71.2918171446508,3.15154966830605,300.633799226462,-3.5583
CCCCCCCCOCC(O)CO,204.31,1.7167,57.2876,14,3,2,3,10,86,0,0,0,0,49.69,87.0906849056945,2.91682198365384,106.705766273301,-1.9208
CCOC(=O)CCCOc1ccc(Cl)cc1C,256.729,3.37052,67.551,17,3,0,4,6,94,1,0,0,1,35.53,106.677876706212,2.28702624848133,376.927366156147,-4.4095
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,420.322,4.5347,103.6773,26,3,1,5,6,138,2,1,1,3,40.54,161.515817732612,1.44457921013321,737.611323693879,-3.6693
Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl,245.92,4.31422,52.8838,12,1,1,5,0,66,1,0,0,1,20.23,89.8036438936163,3.60356745147455,229.671155796768,-4.6021
CCO[P](=O)(OC)OC,154.102,1.4238,33.2505,9,4,0,5,4,56,0,0,0,0,44.76,54.7243237340151,3.78066192183019,105.135262830594,0.5112
CCO[P](=S)(OCC)SC[S](=O)C(C)(C)C,304.439,3.5218,77.8904,16,5,0,7,7,98,0,0,0,0,35.53,110.425085099162,4.33418385326654,265.663000613591,-2.4421
CC(C)OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC(C)C,295.291,2.7252,74.1994,21,6,0,7,5,114,1,0,0,1,95.74,121.554050416271,3.20222082660765,524.332701906932,-5.0389
COC(=O)[C@@]1(O)OC[C@@]23[C@H](C[C@@H](OC(C)=O)[C@]4(CO[C@@H]([C@@H](O)[C@](C)([C@H]12)[C@]56O[C@@]5(C)[C@H]7C[C@@H]6O[C@@H]8OC=C[C@]78O)[C@H]34)C(=O)OC)OC(=O)C(/C)=C/C,720.721,-0.203099999999993,164.2794,51,16,3,16,6,280,0,7,8,8,215.34,292.772124347037,1.39815772593908,1660.73541451476,-3.4428
O[P](O)(=O)CCCl,144.494,0.4029,27.6311,7,1,2,5,2,44,0,0,0,0,57.53,46.4588672898477,3.36469895966506,86.9356969695475,0.8401
[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],218.09,1.59889,38.5605,13,0,0,4,0,69,1,0,0,1,59.7,88.1351396966842,-5.08441555098246e-08,194.244177832209,-3.8762
CCOc1cc(N=Nc2cc(cc(c2Br)[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,639.416,4.9706,149.0205,41,13,1,17,14,220,2,0,0,2,205.17,241.622977435914,2.65112302146553,1346.92549030795,-8.8336
CNC(=O)Oc1cc(C)cc(C)c1C,193.246,2.33006,55.7367,14,2,1,3,1,76,1,0,0,1,38.33,84.0810432046387,3.017829316639,358.550318528703,-1.9851
OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O,339.359,-0.2102,48.0856,15,5,2,9,8,84,0,0,0,0,117.97,94.7451471037515,3.71468556091068,259.204997192797,-1.4932
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,256.305,2.1311,70.7488,19,4,1,4,4,98,2,1,1,3,55.24,111.654451687611,2.04572208693454,552.118074377565,-2.5959
CC(C)OCC(O)COC(C)C,176.256,1.1973,48.1828,12,3,1,3,6,74,0,0,0,0,38.69,74.6801121542122,3.27170394588274,89.946770165178,0.0549
CC(=O)c1ccc(O)c(c1)C([O-])=O,179.151,-0.0417,42.4418,13,4,1,4,2,68,1,0,0,1,77.43,74.4377411671664,3.26705221236169,367.877493015742,-2.2304
ClCC(Cl)(Cl)CCl,181.877,2.6379,35.877,7,0,0,4,2,44,0,0,0,0,0,62.6822001641495,3.36043514269606,44.8965969522398,-2.5785
COC1[C@H](O)C(CO[C@@H]2C(O)C[C@@H](O)OC2C)O[C@@H](O[C@H]3CC[C@]4(C)C5CC[C@]6(C)[C@H](CC[C@]6(O)C5CC[C@]4(O)C3)C7=CC(=O)OC7)C1O,696.831,1.0785,170.4408,49,13,6,13,7,278,0,6,7,7,193.83,287.389999915083,1.0226183408029,1267.17033155677,-1.94
CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C,220.272,1.0902,62.477,16,2,0,4,2,86,1,0,0,1,40.62,95.4637673463709,2.91564901472607,354.984716786032,0.2656
O=C(Nc1ccccn1)c2cccnc2,199.213,1.7289,56.4272,15,3,1,4,2,74,2,0,0,2,54.88,87.0041196855024,2.11642199311778,441.904917686449,-2.9771
CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,299.691,2.7426,69.1905,18,5,0,8,7,106,0,0,0,0,65.07,112.448995385339,5.01806028081648,359.279539788799,0.5233
[O-][N+](=O)c1ccc(ONC=C2C=C(Br)C(=O)C(=C2)Br)c(c1)[N+]([O-])=O,461.022,3.4106,90.6245,24,7,1,11,5,124,1,0,1,2,124.61,150.73137233911,2.18008889426393,806.995979179052,-6.6637
CCCS[P](=O)(OCC)SCCC,242.346,4.4174,64.7305,13,4,0,5,8,80,0,0,0,0,26.3,89.5270505133008,3.92087372949605,152.223016387757,-2.5094
O=C1Nc2cncnc2N1,136.114,-0.3538,34.5094,10,3,2,5,0,50,2,0,0,2,74.43,55.1426941151298,3.00761954680302,364.940197391207,-1.5141
CN(CC(O)=O)N=O,118.092,-0.3158,26.0608,8,3,1,5,3,46,0,0,0,0,69.97,45.8495927835314,3.37841636997645,102.701657667341,0.9278
NC(=N)NC(=N)Nc1cccc2ccccc12,227.271,1.66954,70.3472,17,2,5,5,1,86,2,0,0,2,97.78,98.6532689427838,2.2969488708213,570.622625982832,-2.3151
CCO[P](=O)(OCC)SCc1ccccc1,260.295,4.1009,68.5955,16,4,0,5,7,90,1,0,0,1,35.53,100.817839215325,2.53249111619699,332.342728598853,-2.4155
Nc1c(cc(Nc2ccc(c(Nc3nc(Cl)nc(Cl)n3)c2)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c14)[S](O)(=O)=O,637.439,3.5166,146.645,41,12,5,18,6,210,4,0,1,5,231.63,240.612146493954,1.69300777668037,2018.03255327617,0.1956
CCCCNCC,101.193,1.396,33.4517,7,1,1,1,4,44,0,0,0,0,12.03,46.1138237834206,2.44747288787634,23.3609903989499,-0.4405
CN1C(=O)N(C)c2nccnc2C1=O,192.178,-0.972800000000001,50.02,14,6,0,6,0,72,2,0,0,2,69.78,78.4645309770896,3.19014941796517,610.747880786149,-1.4598
CC1(C)Cc2cccc(c2O1)[N+]([O-])=O,193.202,2.3083,51.5074,14,3,0,4,1,74,1,0,1,2,52.37,81.6518613755608,2.51620129609006,398.353626213939,-3.2068
CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(O)=O,308.186,2.6748,72.4265,18,3,2,7,5,98,1,0,0,1,66.4,118.6528963065,2.63516549614598,467.601589088948,-2.8868
CCOC(=O)c1cn2nc(O[P](=S)(OCC)OCC)cc2nc1C,373.371,2.89072,91.8455,24,9,0,10,8,132,2,0,0,2,84.18,144.872481081464,2.33754092993007,769.100840649218,-4.9489
IC1=CNC(=O)C=C1,220.997,0.9795,39.7797,8,1,1,3,0,42,1,0,0,1,32.86,60.0744113215309,3.22301522103871,209.620321022915,-1.7423
